Borough,Year,interInflows,interOutflows,interNetflows,Code,Band A,Band B,Band C,Band D,Band E,Band F,Band G,Band H,"('Code', '', '')","('Total', '', '')","('United Kingdom', '', '')","('Non-United Kingdom', '', '')","('European Union', 'European Union', '')","('European Union', 'European Union EU14', '')","('European Union', 'European Union EU8', '')","('European Union', 'European Union EU2', '')","('European Union', 'European Union Other', '')","('Non-European Union', 'All', '')","('Non-European Union', 'Other Europe', '')","('Non-European Union', 'Asia', 'All')","('Non-European Union', 'Asia', 'Middle East and Central Asia')","('Non-European Union', 'Asia', 'East Asia')","('Non-European Union', 'Asia', 'South Asia')","('Non-European Union', 'Asia', 'South East Asia')","('Non-European Union', 'Rest of the World', 'All')","('Non-European Union', 'Rest of the World', 'Sub-Saharan Africa')","('Non-European Union', 'Rest of the World', 'North Africa')","('Non-European Union', 'Rest of the World', 'North America')","('Non-European Union', 'Rest of the World', 'Central and South America')","('Non-European Union', 'Rest of the World', 'Oceania')",Code, Total electors, Attainers,All recorded offences,Burglary,Criminal Damage,Drugs,Fraud or Forgery,Mid-year estimates,Other Notifiable Offences,Robbery,Sexual Offences,Theft and Handling,Violence Against the Person,Code,Source,Population,Inland_Area _Hectares,Total_Area_Hectares,Population_per_hectare,Square_Kilometres,Population_per_square_kilometre,nationality/Code____,nationality/Total____,nationality/British____,nationality/Non-British____,nationality/European Union__European Union__,nationality/European Union__European Union EU14__,nationality/European Union__European Union EU8__,nationality/European Union__European Union EU2__,nationality/European Union__European Union Other__,nationality/Non-European Union__All__,nationality/Non-European Union__Other Europe__,nationality/Non-European Union__Asia__All,nationality/Non-European Union__Asia__Middle East and Central Asia,nationality/Non-European Union__Asia__East Asia,nationality/Non-European Union__Asia__South Asia,nationality/Non-European Union__Asia__South East Asia,nationality/Non-European Union__Rest of the World__All,nationality/Non-European Union__Rest of the World__Sub-Saharan Africa,nationality/Non-European Union__Rest of the World__North Africa,nationality/Non-European Union__Rest of the World__North America,nationality/Non-European Union__Rest of the World__Central and South America,nationality/Non-European Union__Rest of the World__Oceania,"Decisions made during the year per 1,000 households","Households accommodated by the authority on 31 March per 1,000 households",Code,Numbers__Christian,Numbers__Buddhist,Numbers__Hindu,Numbers__Jewish,Numbers__Muslim,Numbers__Sikh,Numbers__Any Other Religion,Numbers__No Religion,Numbers__Total,Percentages__Christian,Percentages__Buddhist,Percentages__Hindu,Percentages__Jewish,Percentages__Muslim,Percentages__Sikh,Percentages__Any Other Religion,Percentages__No Religion,flow__Barking and Dagenham/Age 0-3,flow__Barking and Dagenham/Age 11-15,flow__Barking and Dagenham/Age 4-10,flow__Barnet/Age 0-3,flow__Barnet/Age 11-15,flow__Barnet/Age 4-10,flow__Bexley/Age 0-3,flow__Bexley/Age 11-15,flow__Bexley/Age 4-10,flow__Brent/Age 0-3,flow__Brent/Age 11-15,flow__Brent/Age 4-10,flow__Bromley/Age 0-3,flow__Bromley/Age 11-15,flow__Bromley/Age 4-10,flow__Camden/Age 0-3,flow__Camden/Age 11-15,flow__Camden/Age 4-10,flow__City of London/Age 0-3,flow__City of London/Age 11-15,flow__City of London/Age 4-10,flow__Croydon/Age 0-3,flow__Croydon/Age 11-15,flow__Croydon/Age 4-10,flow__Ealing/Age 0-3,flow__Ealing/Age 11-15,flow__Ealing/Age 4-10,flow__Enfield/Age 0-3,flow__Enfield/Age 11-15,flow__Enfield/Age 4-10,flow__Greenwich/Age 0-3,flow__Greenwich/Age 11-15,flow__Greenwich/Age 4-10,flow__Hackney/Age 0-3,flow__Hackney/Age 11-15,flow__Hackney/Age 4-10,flow__Hammersmith and Fulham/Age 0-3,flow__Hammersmith and Fulham/Age 11-15,flow__Hammersmith and Fulham/Age 4-10,flow__Haringey/Age 0-3,flow__Haringey/Age 11-15,flow__Haringey/Age 4-10,flow__Harrow/Age 0-3,flow__Harrow/Age 11-15,flow__Harrow/Age 4-10,flow__Havering/Age 0-3,flow__Havering/Age 11-15,flow__Havering/Age 4-10,flow__Hillingdon/Age 0-3,flow__Hillingdon/Age 11-15,flow__Hillingdon/Age 4-10,flow__Hounslow/Age 0-3,flow__Hounslow/Age 11-15,flow__Hounslow/Age 4-10,flow__Islington/Age 0-3,flow__Islington/Age 11-15,flow__Islington/Age 4-10,flow__Kensington and Chelsea/Age 0-3,flow__Kensington and Chelsea/Age 11-15,flow__Kensington and Chelsea/Age 4-10,flow__Kingston upon Thames/Age 0-3,flow__Kingston upon Thames/Age 11-15,flow__Kingston upon Thames/Age 4-10,flow__Lambeth/Age 0-3,flow__Lambeth/Age 11-15,flow__Lambeth/Age 4-10,flow__Lewisham/Age 0-3,flow__Lewisham/Age 11-15,flow__Lewisham/Age 4-10,flow__Merton/Age 0-3,flow__Merton/Age 11-15,flow__Merton/Age 4-10,flow__Newham/Age 0-3,flow__Newham/Age 11-15,flow__Newham/Age 4-10,flow__Redbridge/Age 0-3,flow__Redbridge/Age 11-15,flow__Redbridge/Age 4-10,flow__Richmond upon Thames/Age 0-3,flow__Richmond upon Thames/Age 11-15,flow__Richmond upon Thames/Age 4-10,flow__Southwark/Age 0-3,flow__Southwark/Age 11-15,flow__Southwark/Age 4-10,flow__Sutton/Age 0-3,flow__Sutton/Age 11-15,flow__Sutton/Age 4-10,flow__Tower Hamlets/Age 0-3,flow__Tower Hamlets/Age 11-15,flow__Tower Hamlets/Age 4-10,flow__Waltham Forest/Age 0-3,flow__Waltham Forest/Age 11-15,flow__Waltham Forest/Age 4-10,flow__Wandsworth/Age 0-3,flow__Wandsworth/Age 11-15,flow__Wandsworth/Age 4-10,flow__Westminster/Age 0-3,flow__Westminster/Age 11-15,flow__Westminster/Age 4-10,age/0,age/1,age/2,age/3,age/4,age/5,age/6,age/7,age/8,age/9,age/10,age/11,age/12,age/13,age/14,age/15,age/16,age/17,age/18,age/19,age/20,age/21,age/22,age/23,age/24,age/25,age/26,age/27,age/28,age/29,age/30,age/31,age/32,age/33,age/34,age/35,age/36,age/37,age/38,age/39,age/40,age/41,age/42,age/43,age/44,age/45,age/46,age/47,age/48,age/49,age/50,age/51,age/52,age/53,age/54,age/55,age/56,age/57,age/58,age/59,age/60,age/61,age/62,age/63,age/64,age/65,age/66,age/67,age/68,age/69,age/70,age/71,age/72,age/73,age/74,age/75,age/76,age/77,age/78,age/79,age/80,age/81,age/82,age/83,age/84,age/85,age/86,age/87,age/88,age/89,age/ ALL AGES,age/90+
Croydon,2013,4236.0,1881.0,2355.0,E09000008,982.9266666666667,1146.7477777777779,1310.568888888889,1474.39,1802.0322222222226,2129.6744444444444,2457.316666666667,2948.78,E09000008,370.0,249.0,120.0,32.0,18.0,12.0,2.0,,89.0,3.0,36.0,2.0,,31.0,3.0,49.0,32.0,,,15.0,,E09000008,260588.0,2240.0,75.65888311799803,10.210542129887967,7.610958492509765,5.4164699317508695,0.059020474739236814,372752.0,1.0730995407133963,4.042902519637722,1.4889256127398378,28.16618019487488,17.590784221144354,E09000008,GLA Population Projections,372752,8650.4,8650.4,43.1,86.5,4309.1,E09000008,370.0,298.0,72.0,35.0,21.0,13.0,,,37.0,1.0,16.0,1.0,,13.0,2.0,20.0,12.0,,,5.0,,5.083049829897939,16.102995130411582,E09000008,214500.0,,24300.0,,32900.0,,,91900.0,368700.0,58.2,,6.6,,8.9,,,24.9,3.5106,3.5316,5.8411,8.1273,,2.4631,7.9918,1.2312,9.61,16.5044,3.7034,19.8863,118.4329,54.465,104.9312,6.577,2.4143,2.4292,3.3812,,,,,,8.5408,1.2013,3.552,7.0341,6.1179,11.0415,19.6905,6.0121,14.4766,2.0498,1.1617,7.1192,6.7004,1.1544,8.3009,12.3829,1.2093,7.3563,4.1815,,11.1462,,1.1444,1.1703,,1.2101,1.2081,10.2751,,8.303,14.2047,2.4691,3.6469,,2.3185,4.6273,40.0103,19.9333,32.7543,278.731,123.4078,270.906,104.3865,33.7918,67.4402,125.7065,62.936,105.7933,20.2633,7.1044,11.8391,5.4998,,3.5621,14.9561,2.3651,5.8447,97.3103,21.7234,66.2582,83.5281,35.5226,81.0134,13.1419,,2.3617,16.9406,3.5149,10.6348,112.8641,42.9057,72.6334,5.8935,3.4679,3.4647,5804.0,5821.0,5780.0,5655.0,5591.0,5691.0,5445.0,5103.0,4925.0,4639.0,4517.0,4338.0,4416.0,4585.0,4689.0,4638.0,4965.0,5026.0,4883.0,3957.0,3716.0,4084.0,4842.0,4930.0,5182.0,5404.0,5386.0,5775.0,5511.0,5420.0,5822.0,6103.0,5994.0,5941.0,5993.0,5619.0,5505.0,5506.0,5485.0,5108.0,5100.0,5443.0,5412.0,5219.0,5504.0,5391.0,5415.0,5906.0,5820.0,5833.0,5703.0,5455.0,4992.0,4946.0,4620.0,4311.0,4129.0,4051.0,3925.0,3711.0,3543.0,3519.0,3225.0,3158.0,3151.0,3327.0,3575.0,2745.0,2477.0,2509.0,2430.0,2178.0,1960.0,2067.0,2022.0,1995.0,1966.0,1850.0,1796.0,1677.0,1511.0,1452.0,1366.0,1210.0,1093.0,1008.0,927.0,779.0,695.0,597.0,372752.0,2264.0
Croydon,2014,4495.0,2050.0,2445.0,E09000008,980.26,1143.6366666666668,1307.0133333333333,1470.39,1797.1433333333337,2123.896666666667,2450.65,2940.78,E09000008,374.0,263.0,111.0,33.0,15.0,13.0,2.0,3.0,78.0,6.0,29.0,2.0,1.0,23.0,3.0,43.0,26.0,2.0,,13.0,1.0,E09000008,255035.0,1553.0,76.59823423040102,8.177321561536006,7.826295074992021,4.991490266992874,0.08243803850654187,376040.0,1.4519731943410277,2.473141155196256,1.837570471226465,26.05307945963195,23.704925007977877,E09000008,GLA Population Projections,376040,8650.4,8650.4,43.5,86.5,4347.1,E09000008,374.0,310.0,65.0,37.0,20.0,14.0,2.0,1.0,28.0,3.0,12.0,,,10.0,,12.0,8.0,,,4.0,,5.785324997205951,18.210625275296003,E09000008,225500.0,,17400.0,,29100.0,,,90800.0,371600.0,60.7,,4.7,,7.8,,,24.4,3.3024,,6.9202,12.1145,1.183,5.8673,3.5508,1.1752,7.0781,10.6652,1.2105,8.2788,122.6361,48.6722,112.2713,7.0439,1.203,,,,,,,,9.5234,4.6263,11.4713,22.439,5.8772,17.6417,11.1641,7.1366,16.5815,15.6449,3.6164,9.5912,15.4348,1.1384,4.5978,26.809,1.165,2.367,6.5982,2.3692,5.8886,7.2612,1.1488,2.3137,15.4492,,2.2993,12.9864,1.1666,4.5826,8.2527,4.8497,6.0122,3.5457,2.464,,13.0217,6.8029,15.7882,303.3167,167.9839,266.3895,97.6214,44.3561,88.609,156.4751,46.8398,113.0945,14.9321,4.8016,19.2206,10.3661,1.2117,10.7102,5.032,,1.1533,90.1532,34.8115,86.3511,109.9425,50.1925,91.3271,14.0616,2.39,12.021,11.7238,,15.4212,106.6327,54.9776,83.447,8.4762,1.2241,7.3951,5713.0,5737.0,5813.0,5764.0,5603.0,5586.0,5679.0,5397.0,5075.0,4883.0,4650.0,4569.0,4348.0,4429.0,4647.0,4746.0,4700.0,5011.0,4848.0,3966.0,3666.0,3816.0,4371.0,5197.0,5111.0,5354.0,5462.0,5447.0,5859.0,5643.0,5428.0,5887.0,6195.0,5986.0,5964.0,6003.0,5597.0,5530.0,5502.0,5424.0,5105.0,5071.0,5452.0,5413.0,5221.0,5479.0,5390.0,5393.0,5925.0,5787.0,5820.0,5706.0,5442.0,4965.0,4902.0,4594.0,4273.0,4107.0,4035.0,3900.0,3637.0,3467.0,3482.0,3183.0,3109.0,3073.0,3280.0,3496.0,2701.0,2434.0,2447.0,2368.0,2152.0,1926.0,2004.0,1967.0,1959.0,1890.0,1801.0,1730.0,1606.0,1450.0,1383.0,1272.0,1113.0,1025.0,919.0,835.0,727.0,611.0,376040.0,2407.0
Croydon,2015,4674.0,2127.0,2547.0,E09000008,977.5933333333334,1140.5255555555557,1303.457777777778,1466.39,1792.2544444444447,2118.118888888889,2443.9833333333336,2932.78,E09000008,377.0,265.0,111.0,30.0,15.0,13.0,,1.0,81.0,5.0,27.0,2.0,3.0,21.0,1.0,49.0,24.0,2.0,3.0,19.0,1.0,E09000008,249433.0,1476.0,76.38161522408456,6.938746434988168,8.215686843556332,3.859842598626497,0.12136210494656108,379031.0,1.8309848007155087,1.8943041598180623,1.9602618255498891,24.95574240629395,26.60468404958961,E09000008,GLA Population Projections,379031,8650.4,8650.4,43.8,86.5,4381.7,E09000008,377.0,318.0,59.0,32.0,19.0,13.0,,,26.0,2.0,9.0,,3.0,6.0,,15.0,6.0,,2.0,4.0,,6.52,18.9,E09000008,221500.0,,15400.0,,43500.0,,,89600.0,375100.0,59.1,,4.1,,11.6,,,23.9,5.341,1.1536,6.9687,8.5719,3.609,7.185,9.1002,2.3476,4.7218,9.9526,,8.1036,105.8039,67.8545,93.492,9.1241,,4.8337,,,,,,,9.5759,5.7184,17.1641,16.9006,3.6004,19.1966,12.1508,8.1782,11.7074,6.8567,5.9639,11.8027,6.1621,4.5962,4.5826,10.9616,2.3752,5.9606,6.4715,1.1595,5.7725,1.8487,1.1456,2.3348,4.1444,2.3177,2.3042,13.2616,1.1715,4.598,10.1203,1.2117,9.5909,6.915,1.2244,3.6956,4.5259,7.9881,9.1162,328.6942,192.7712,377.48,120.4275,46.5473,94.1214,104.6997,39.4973,126.699,17.4646,11.8748,23.7593,24.4824,3.4433,6.8824,6.6,2.2706,10.2581,90.597,40.586,77.2749,87.8536,40.5881,94.8297,18.6633,,4.7586,11.6987,3.4513,5.7545,108.5364,31.6417,96.1518,2.4701,2.4593,2.4538,5728.0,5667.0,5724.0,5731.0,5742.0,5620.0,5548.0,5637.0,5375.0,5076.0,4883.0,4693.0,4545.0,4418.0,4455.0,4724.0,4812.0,4816.0,4860.0,3868.0,3503.0,3692.0,4138.0,4589.0,5329.0,5202.0,5385.0,5556.0,5501.0,6035.0,5722.0,5567.0,5840.0,6296.0,6026.0,5970.0,6039.0,5657.0,5557.0,5489.0,5451.0,5134.0,5085.0,5453.0,5451.0,5227.0,5487.0,5425.0,5390.0,5921.0,5731.0,5813.0,5672.0,5392.0,4885.0,4855.0,4573.0,4225.0,4058.0,4006.0,3889.0,3610.0,3381.0,3429.0,3138.0,3057.0,2962.0,3210.0,3421.0,2642.0,2387.0,2381.0,2324.0,2098.0,1878.0,1964.0,1906.0,1915.0,1822.0,1745.0,1635.0,1530.0,1371.0,1319.0,1167.0,1021.0,917.0,834.0,754.0,624.0,379031.0,2451.0
Croydon,2016,4008.0,2385.0,1623.0,E09000008,996.0866666666667,1162.1011111111113,1328.1155555555556,1494.13,1826.1588888888891,2158.1877777777777,2490.216666666667,2988.26,E09000008,382.0,255.0,128.0,32.0,14.0,10.0,7.0,1.0,96.0,5.0,40.0,2.0,4.0,31.0,2.0,51.0,29.0,3.0,2.0,16.0,2.0,E09000008,270392.0,2002.0,67.42539968192852,5.966456014062108,7.3083200803549015,3.1362475935381267,0.08108730225161127,382304.0,1.6635975558717668,2.86682849250858,1.7865363689629197,21.064388549426635,23.551937724951873,E09000008,GLA Population Projections,382304,8650.4,8650.4,44.2,86.5,4419.5,E09000008,382.0,309.0,74.0,42.0,21.0,12.0,9.0,,31.0,2.0,17.0,,4.0,12.0,,13.0,5.0,1.0,,5.0,,6.63,15.58,E09000008,189100.0,,26700.0,,42600.0,,16100.0,105400.0,379900.0,49.8,,7.0,,11.2,,4.2,27.7,14.0715,2.2472,10.0927,7.7144,8.0156,7.9704,11.8472,4.4538,10.1522,12.7212,1.0963,10.9948,90.9385,53.9378,90.0666,16.1749,3.6045,3.6097,,,,,,,11.9598,,9.881,14.35,6.8515,13.6948,27.4744,4.5081,16.8772,8.835,9.2498,12.6637,13.9238,2.1699,5.476,19.9087,5.7471,9.1409,9.6563,1.1133,7.6869,2.235,,4.4674,6.4511,3.287,5.486,5.4964,5.4866,6.572,2.4087,,3.6155,5.8145,,1.2072,3.2381,6.7081,8.9629,318.5141,194.4686,377.8246,108.4175,56.3951,110.3771,125.3621,58.0651,141.2427,35.8968,8.1013,23.0363,21.1558,2.2315,12.2037,7.4655,,,80.0559,38.0363,96.557,69.6905,45.9678,95.0477,47.9447,8.0993,19.5805,24.7722,7.826,14.4252,116.3473,56.9347,107.3411,11.5522,2.4059,5.9499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2017,3790.0,1936.0,1854.0,E09000008,1039.2866666666666,1212.5011111111112,1385.7155555555555,1558.93,1905.3588888888892,2251.787777777778,2598.2166666666667,3117.86,E09000008,387.0,252.0,135.0,28.0,12.0,13.0,2.0,,107.0,6.0,49.0,2.0,2.0,41.0,4.0,52.0,30.0,2.0,2.0,17.0,2.0,E09000008,267312.0,2082.0,,,,,,,,,,,,E09000008,GLA Population Projections,386346,8650.4,8650.4,44.7,86.5,4466.2,E09000008,387.0,307.0,80.0,37.0,17.0,16.0,4.0,,43.0,4.0,24.0,,3.0,20.0,1.0,16.0,9.0,,1.0,4.0,,4.6899999999999995,12.56,E09000008,196600.0,,22200.0,,48500.0,,12900.0,100400.0,380600.0,51.6,,5.8,,12.7,,3.4,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2018,3581.0,2295.0,1286.0,E09000008,1091.3066666666666,1273.1911111111112,1455.0755555555554,1636.96,2000.728888888889,2364.4977777777776,2728.266666666667,3273.92,E09000008,387.0,262.0,124.0,32.0,11.0,15.0,6.0,,92.0,2.0,35.0,2.0,2.0,30.0,1.0,55.0,33.0,,2.0,16.0,3.0,E09000008,267516.0,1702.0,,,,,,,,,,,,E09000008,GLA Population Projections,391296,8650.4,8650.4,45.2,86.5,4523.5,E09000008,387.0,320.0,66.0,33.0,11.0,17.0,5.0,,33.0,2.0,15.0,2.0,,11.0,2.0,17.0,6.0,,2.0,6.0,3.0,,,E09000008,189200.0,,21300.0,,33800.0,,10900.0,128900.0,384100.0,49.3,,5.5,,8.8,,2.8,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2019,,,,E09000008,1144.5466666666666,1335.3044444444445,1526.062222222222,1716.82,2098.335555555556,2479.851111111111,2861.366666666667,3433.64,,,,,,,,,,,,,,,,,,,,,,,E09000008,270717.0,1431.0,,,,,,,,,,,,E09000008,GLA Population Projections,396548,8650.4,8650.4,45.8,86.5,4584.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2020,,,,E09000008,1189.3999999999999,1387.6333333333332,1585.8666666666666,1784.1,2180.5666666666666,2577.0333333333333,2973.5,3568.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,400272,8650.4,8650.4,46.3,86.5,4627.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,403461,8650.4,8650.4,46.6,86.5,4664.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,406399,8650.4,8650.4,47.0,86.5,4698.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,411580,8650.4,8650.4,47.6,86.5,4758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,416582,8650.4,8650.4,48.2,86.5,4815.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,421090,8650.4,8650.4,48.7,86.5,4867.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,425612,8650.4,8650.4,49.2,86.5,4920.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,430009,8650.4,8650.4,49.7,86.5,4971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,434268,8650.4,8650.4,50.2,86.5,5020.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,438586,8650.4,8650.4,50.7,86.5,5070.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,441922,8650.4,8650.4,51.1,86.5,5108.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E09000008,GLA Population Projections,444573,8650.4,8650.4,51.4,86.5,5139.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
